hash|||log_cnt|||add|||del|||mod|||other_changes|||other_ext|||ratio|||isConsistent|||message
9b6ea25066b05c4b8bc4ea69037741bd67649cd1|||2|||4|||8|||17|||False|||True|||0.06896551724137931|||NEW|||ASoC: rsnd: remove NULL check from rsnd_mod_name()/rsnd_mod_id()
51bef5c65b293152e4a189e0d3d6805ae5db9965|||1|||0|||7|||86|||False|||False|||0.010752688172043012|||CONSISTENT|||ASoC: wm8990: replace codec to component
9f9e539f90bcecfdc7b3679d337b7a62d4313205|||1|||0|||3|||9|||False|||False|||0.08333333333333333|||CONSISTENT|||drm/i915: Shut up GuC errors when it's disabled
409a51e0a4a5f908763191fae2c29008632eb712|||1|||2|||0|||3|||False|||False|||0.2|||CONSISTENT|||iio: gyro: mpu3050: fix chip ID reading
24c8d0804be00da90af9efa8eb404bd7a3284ba9|||5|||27|||0|||90|||False|||False|||0.042735042735042736|||CONSISTENT|||Orangefs: Clean up pvfs2_devreq_read.
3fe2867cdf088ffb2dc5aed6cdcf757b4c62476c|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||bpf: fixup error message from gpl helpers on license mismatch
edaa35b5573c5fa5f01cd3f6fe3cb9a5e75f722f|||4|||1|||0|||13|||False|||False|||0.2857142857142857|||CONSISTENT|||watchdog: wdat_wdt: Use 'dev' instead of dereferencing it repeatedly
a10f361d176ce53c72d5b1b2e2913a1a222ee393|||2|||0|||84|||116|||False|||True|||0.01|||CONSISTENT|||Revert "drm/i915: Expand subslice mask"
b47d7ff1ae8d40eef92abbe718316c8a56558744|||1|||139|||0|||43|||False|||True|||0.005494505494505495|||NEW|||media: v4l2: async: Add v4l2_async_notifier_add_subdev
541332a13b1ded42097ba96c52c7bc70931e528c|||1|||92|||0|||40|||False|||True|||0.007575757575757576|||CONSISTENT|||extcon: usb-gpio: Add VBUS detection support
b000de5848441bc4e99c662fe1fd1b854151a84e|||2|||0|||2|||3|||False|||False|||0.4|||INCONSISTENT|||x86/platform/intel-mid: Join string and fix SoC name
9f17591fa757a089348c251f23bb9bcebaf08cb1|||1|||0|||0|||4|||False|||True|||0.25|||INCONSISTENT|||Staging: most: Fix typo in staging/most
69f25f9bb0cd7a59c3f1d0ecb541049c2e5fb0f9|||3|||0|||5|||4|||False|||False|||0.3333333333333333|||INCONSISTENT|||mmc: core: turn the pr_info under CONFIG_MMC_DEBUG into pr_debug
5a8b8314db138b9cc59f710a91b291cbe1486001|||1|||0|||46|||28|||False|||False|||0.013513513513513514|||CONSISTENT|||greybus: i2c-gb: convert to use gb_operation_sync
a69b080025ea3c7cd15cc91a9188475bce39e921|||1|||0|||4|||7|||False|||False|||0.09090909090909091|||CONSISTENT|||scsi: bfa: use dma_set_mask_and_coherent
82c2611daaf010500720a569ca733d216d81968e|||1|||93|||0|||53|||False|||True|||0.00684931506849315|||CONSISTENT|||staging/rdma/hfi1: Handle packets with invalid RHF on context 0
5fd5e1e15c5e1ad04e891e15cd32d0ca3f212970|||1|||0|||1|||33|||False|||False|||0.029411764705882353|||CONSISTENT|||staging: wilc1000: wilc_parse_network_info(): renames local variables
5a5abf0200703f0148e04471e9fbe170d23be4ad|||2|||2|||0|||85|||False|||False|||0.022988505747126436|||CONSISTENT|||staging: most: core: rename aim variables
55082c0301d6d0cfe03fb597d67fbf3e6a8d2d81|||3|||0|||0|||8|||False|||False|||0.375|||INCONSISTENT|||watchdog: stmp3xxx_rtc_wdt: Convert to use device managed functions
517a6e43c4872c89794af5b377fa085e47345952|||1|||2|||0|||1|||False|||False|||0.3333333333333333|||INCONSISTENT|||CIFS: Fix some return values in case of error in 'crypt_message'
8566cd1adf295d5b94e0ba9b4ae66d89c50542d5|||1|||0|||56|||2|||False|||False|||0.017241379310344827|||NEW|||usb: dwc3: gadget: remove redundant trace prints
56f6cbbed0463f1c78d602b17c315916cc1cd238|||1|||1|||0|||6|||False|||False|||0.14285714285714285|||CONSISTENT|||mmc: mediatek: fill the actual clock for mmc debugfs
7f0a84c23b1dede3e76a7b2ebbde45a506252005|||2|||0|||0|||4|||False|||False|||0.5|||CONSISTENT|||kasan: change report header
511f8389454e55ece5115dc3bc84a0947788ff4f|||1|||1|||36|||27|||False|||True|||0.015625|||NEW|||arch/tile: adopt the new nmi_backtrace framework
6b65189a2d09e0821c80581455b748c23c9342e9|||1|||0|||11|||8|||False|||False|||0.05263157894736842|||NEW|||Input: ims-pcu - switch to using brightness_set_blocking()
f58a37b2e01f91c23af457a7662f6b5a1e9f41e0|||1|||1|||0|||2|||False|||False|||0.3333333333333333|||CONSISTENT|||efi/esrt: Use memremap not ioremap to access ESRT table in memory
ef93bf803999445985acb25f4ed8772e1aa81221|||3|||53|||0|||28|||False|||True|||0.037037037037037035|||CONSISTENT|||x86/platform/UV: Add obtaining GAM Range Table from UV BIOS
51e658f5dd362cc8666f3f5ec1986660e3e51047|||1|||50|||0|||43|||False|||True|||0.010752688172043012|||CONSISTENT|||IB/rdmavt, hfi1, qib: Enhance rdmavt and hfi1 to use 32 bit lids
c9da300ab61cbf5f2aeb4558f5894cda33ffeb50|||2|||0|||0|||2|||False|||False|||1.0|||INCONSISTENT|||staging: speakup: fix printk KERN_LEVEL facility level warning
3c38ec67867c0a3fe9eeda68a3d2a945d5d09a24|||2|||38|||18|||66|||False|||True|||0.01639344262295082|||CONSISTENT|||dpaa_eth: move of_phy_connect() to the eth driver
e05cb73f83918b9bde2063de08467f2261d0f5bb|||1|||20|||0|||13|||False|||False|||0.030303030303030304|||CONSISTENT|||firmware: move loading timeout under struct firmware_fallback_config
684283988f703811b8a05136d0d54f1c31025ad3|||1|||0|||7|||2|||False|||False|||0.1111111111111111|||NEW|||huge pagecache: mmap_sem is unlocked when truncation splits pmd
1b9c30fe01df01c17c5ddd9b4ea02b2ca186d5e7|||2|||14|||0|||29|||False|||False|||0.046511627906976744|||CONSISTENT|||ARM: OMAP2+: hwmod_core: improve the support for clkctrl clocks
6100ac72dc0ba002a6ff602e8a043a9800f2ee0b|||1|||2|||0|||1|||False|||False|||0.3333333333333333|||CONSISTENT|||phy: qcom-qusb2: Quiet -EPROBE_DEFER from qusb2_phy_probe()
c3d7abca999ebf09139f59eeab2f294e76017631|||3|||0|||0|||3|||False|||False|||1.0|||INCONSISTENT|||ASoC: ux500: fix spelling mistake "Unsopported" -> "Unsupported"
760c6a9139c37e16502362b22656d0cc4e840e8f|||1|||2|||0|||3|||False|||False|||0.2|||INCONSISTENT|||coredump: clarify "unsafe core_pattern" warning
4bbe7fb0a23244937be315866ae166ba74e32d06|||5|||0|||23|||30|||False|||False|||0.09433962264150944|||CONSISTENT|||i2c: i2c-mux-pinctrl: convert to use an explicit i2c mux core
e714b7eab150a609b9c2bb1ae7605d882b2cceec|||2|||0|||4|||2|||False|||False|||0.3333333333333333|||INCONSISTENT|||staging: fbtft: change log level
656211b1dfb9e0b68d4e634931432e29a6facf46|||1|||420|||0|||23|||False|||True|||0.002257336343115124|||CONSISTENT|||mfd: Add support for DA9061
6a060db85d0a81b9c06bb134f30a55a6b89a0a02|||4|||0|||0|||4|||False|||False|||1.0|||NEW|||btrfs: tests: use standard error message after inode allocation failure
60b28a1167749c5fef257add4ebb1d7c1c1c6629|||2|||0|||1|||6|||False|||False|||0.2857142857142857|||INCONSISTENT|||ftgmac100: Use netdev->irq instead of private copy
27430d19a91615245babaa9b216d0807636903a0|||1|||2|||0|||2|||False|||False|||0.25|||INCONSISTENT|||[media] tw5864: use dev_warn instead of WARN to shut up warning
315bea0e9605a2f506606bdb2a531149a022394d|||1|||32|||0|||41|||False|||True|||0.0136986301369863|||CONSISTENT|||greybus: GPIO: convert to a gpbridge driver
6dd19f19a5e2fb78681e5f33431200e2b5aec763|||2|||1|||6|||9|||False|||True|||0.125|||INCONSISTENT|||staging/rtl8188eu : Remove duplicated BIT() definitions
f776b3acb047e8f9a347001ae65b679c47437751|||1|||346|||0|||3|||False|||True|||0.0028653295128939827|||CONSISTENT|||ice: Add support for Forward Error Correction (FEC)
cc5f9bb02ea5891980b532fec7519c90e909c3e0|||1|||0|||0|||3|||False|||False|||0.3333333333333333|||CONSISTENT|||can: peak_canfd: use ndev irq instead of pci_dev one
22947335c4a69bbac72e402bc26edac05a627612|||1|||65|||0|||21|||False|||False|||0.011627906976744186|||CONSISTENT|||net: ethernet: stmmac: update to support all PHY config for stm32mp157c.
72c07e2b671eda1cf3e8ebabc664f542f673b997|||1|||223|||0|||51|||False|||True|||0.0036496350364963502|||CONSISTENT|||IB/hfi1: Add support to receive 16B bypass packets
39b3d8929f3d2104772046977ba0781eaf032df4|||2|||0|||1|||2|||False|||False|||0.6666666666666666|||INCONSISTENT|||serial: core: Use tty->index for port # in debug messages
2ef79ecb5e906d87475d3e0c49b22425499a89f3|||1|||55|||0|||20|||False|||True|||0.013333333333333334|||CONSISTENT|||f2fs: avoid stucking GC due to atomic write
445e2cbda928a3523c1c1da76788d19df52611c8|||18|||0|||3|||24|||False|||False|||0.6666666666666666|||INCONSISTENT|||ipmi: msghandler: Add and use pr_fmt and dev_fmt, remove PFX
c3b78b11efbb2865433abf9d22c004ffe4a73f5c|||2|||1|||0|||2|||False|||False|||0.6666666666666666|||INCONSISTENT|||mm, oom: describe task memory unit, larger PID pad
df17b7e02f0fa3a13c5aac26c317447d72612e1c|||2|||1|||1|||83|||False|||True|||0.023529411764705882|||CONSISTENT|||ice: Cosmetic formatting changes
1b000494978d2f3603e9eed4ba90c222587122ad|||4|||0|||0|||31|||False|||True|||0.12903225806451613|||CONSISTENT|||drm/qxl: Use 'unsigned int' instead of 'usigned'
f3a7f6f67fc7ec5bb47a6ad6b947d66759e6d9e4|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||watchdog: cadence_wdt: Show information when driver is probed
73b055349c40ac721f4939263f173c2238524091|||1|||0|||1|||49|||False|||True|||0.02|||CONSISTENT|||drm/i915/guc: Keep the ctx_pool_vaddr mapped, for easy access
3831d405e43380bf11920958e9dc44f28cd53ef1|||1|||0|||0|||3|||False|||False|||0.3333333333333333|||NEW|||staging: rtl8192e: Rename rtl8192_hw_sleep_down
370d757da92f051e954e7743152e8e6c90046354|||1|||14|||0|||17|||False|||False|||0.03225806451612903|||CONSISTENT|||drm/i915: Move verify_wm_state() to heap
7a1d0f23ad70cd4813bf4b72735ea2c26a4f53fe|||1|||2|||13|||20|||False|||True|||0.02857142857142857|||CONSISTENT|||rcu: Move from ->need_future_gp[] to ->gp_seq_needed
00ebbeb39b70072cc0d0acad32c47e4660eb84e7|||8|||9|||0|||30|||False|||False|||0.20512820512820512|||CONSISTENT|||platform/x86: dell-wmi: Update dell_wmi_check_descriptor_buffer() to new model
cdfb6b341f0f2409aba24b84f3b4b2bba50be5c5|||12|||8|||0|||69|||False|||True|||0.15584415584415584|||CONSISTENT|||audit: use inline function to get audit context
542bb9788a1f485eb1a2229178f665d8ea166156|||1|||8|||0|||10|||False|||False|||0.05555555555555555|||CONSISTENT|||udl-kms: handle allocation failure
1c111b6c3844a142e03bcfc2fa17bfbdea08e9dc|||1|||10|||0|||80|||False|||True|||0.011111111111111112|||CONSISTENT|||xhci: Fix race related to abort operation
1ad93ab10e24856ea1ae9f0fd3352992afa67e1b|||2|||0|||0|||6|||False|||False|||0.3333333333333333|||CONSISTENT|||bpf: Fix various lib and testsuite build failures on 32-bit.
8ceb1357b33790193e9d55d2d09bcfd6bd59dd6d|||1|||0|||16|||78|||False|||True|||0.010638297872340425|||CONSISTENT|||RDMA/device: Consolidate ib_device per_port data into one place
7239ff4b2be8ec0c3160da7fdd1475785fdb4cb9|||1|||76|||0|||28|||False|||True|||0.009615384615384616|||CONSISTENT|||btrfs: Introduce support for FSID change without metadata rewrite
9bd829041b704e5e501ad5f5a9374a63426763fd|||1|||2|||0|||3|||False|||False|||0.2|||CONSISTENT|||crypto: cavium - Fix couple of static checker errors
768f3d9d80d28c0d2d3cb5774f220c04d4d3c6d8|||1|||0|||0|||43|||False|||False|||0.023255813953488372|||NEW|||spi: atmel: remove the use of private channel fields
3c84e75b1e5d8406e12b533d44f54ad84d6e3bd6|||1|||57|||0|||25|||False|||False|||0.012195121951219513|||CONSISTENT|||clocksource/drivers/stm32: Factor out more of the clockevent code
6b6ef5db2590f0f6b99ba25fb018b60653ea66fe|||1|||3|||0|||10|||False|||True|||0.07692307692307693|||CONSISTENT|||scsi: lpfc: Fix fw download on SLI-4 FC adapters
d422f8835d29e1d0f915fe11fbfa61875df3508f|||4|||0|||7|||4|||False|||False|||0.36363636363636365|||INCONSISTENT|||rtc: at91rm9200: Switch to use %ptR
166cea4dc3a4f66f020cfb9286225ecd228ab61d|||1|||0|||37|||162|||False|||False|||0.005025125628140704|||NEW|||SMB2: Separate RawNTLMSSP authentication from SMB2_sess_setup
daf2a5016983a1a533417bcdc729bd2b19af1b68|||1|||0|||2|||15|||False|||False|||0.058823529411764705|||NEW|||virtio_blk: print capacity at probe time
9b8537de47f4a4fbca571a393d36ba725c9795f7|||1|||1|||0|||1|||False|||False|||0.5|||INCONSISTENT|||[media] smipcie: MAC address printout formatting
e3e71be056df8309c80ed7457122b726172c45a1|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||media: wl128x: fix spelling mistake: "Swtich" -> "Switch"
dee46364ce6fd0815ad9da625783eda21ccf7b06|||1|||24|||2|||36|||False|||True|||0.016129032258064516|||INCONSISTENT|||rxrpc: Add RCU destruction for connections and calls
f85fac0efa9087a9311f3d2bdc227ded3ac95db5|||1|||33|||0|||63|||False|||False|||0.010416666666666666|||CONSISTENT|||ARM: sa1100/neponset: add GPIO drivers for control and modem registers
94bf176b9784e55f3f5fe1015cd9cbc168743563|||6|||0|||2|||42|||False|||False|||0.13636363636363635|||CONSISTENT|||pinctrl: uniphier: support pin configuration in sparse pin space
0c4398ff8b581b68ee02c5194654134acc31f4a7|||1|||0|||0|||3|||False|||False|||0.3333333333333333|||INCONSISTENT|||svcrdma: Use pr_err to report Receive errors
736b5a70db9875970dca0f89a9036d17835771ee|||1|||0|||24|||16|||False|||True|||0.025|||CONSISTENT|||RDMA/hns: Convert qp_table_tree to XArray
496d83caf354a84a3159c3b7aee9276640982e56|||2|||77|||0|||55|||False|||True|||0.015151515151515152|||CONSISTENT|||iwlwifi: pcie: Configure shared interrupt vector in MSIX mode
c778cc5df944291dcdb1ca7a6bb781fbc22550c5|||1|||74|||0|||5|||False|||True|||0.012658227848101266|||CONSISTENT|||drm/vc4: Add fragment shader threading support
627c845c0907894a1e5cd2d90ff4fc86c9e4458e|||5|||0|||0|||5|||False|||False|||1.0|||INCONSISTENT|||drm/i915/gvt: change some gvt_err to gvt_dbg_cmd
56b637b5b2acd2cc0a340be6ce1369cbf52d7b30|||2|||30|||0|||50|||False|||False|||0.025|||NEW|||i2c: designware: Separate timing parameter setting from HW initalization
e53743994e21d2458f0129d07b253d66f96f5742|||1|||30|||0|||47|||False|||False|||0.012987012987012988|||CONSISTENT|||af_iucv: use paged SKBs for big outbound messages
42e2008a66a7e17ca0c4382ff676a9cfe7a633bd|||1|||0|||12|||15|||False|||False|||0.037037037037037035|||CONSISTENT|||power: supply: axp288_charger: Register extcon notifers after power_supply
21fa0c51f02fcff8761b6ed1d47b579f3f436135|||11|||6|||0|||18|||False|||False|||0.4583333333333333|||CONSISTENT|||PCI: keystone: Add local struct device pointers
5609c185f24dffca5f6a9c127106869da150be03|||1|||616|||0|||58|||False|||True|||0.001483679525222552|||CONSISTENT|||6lowpan: iphc: add support for stateful compression
1cf9e54e91aac61e1a6c2bbacd0b571c6ca09131|||1|||0|||11|||21|||False|||False|||0.03125|||CONSISTENT|||iommu/arm-smmu-v3: Clean up address masking
f86548cf53970abd5eed75e55e635dc77e90fd04|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||[media] lgdt3306a: fix spelling mistake "supportted" -> "supported"
e86281e700cca8a773f9a572fa406adf2784ba5c|||1|||26|||0|||18|||False|||False|||0.022727272727272728|||CONSISTENT|||eCryptfs: don't pass up plaintext names when using filename encryption
d7fbe2a0439ce6f20917a65990a78c9e747aad34|||4|||0|||2|||9|||False|||False|||0.36363636363636365|||CONSISTENT|||powerpc/prom_init: get rid of PROM_SCRATCH_SIZE
85ae9e512f437cd09bf61564bdba29ab88bab3e3|||1|||1|||11|||65|||False|||True|||0.012987012987012988|||CONSISTENT|||pinctrl: bcm2835: switch to GPIOLIB_IRQCHIP
be5bca44aa6b37b88e900d5f5f155911d6984d86|||3|||35|||0|||43|||False|||True|||0.038461538461538464|||NEW|||samples: bpf: convert some XDP samples from bpf_load to libbpf
143976ce992fcf3bfc0f4d15d5726bb492dcf262|||2|||0|||156|||106|||False|||True|||0.007633587786259542|||NEW|||net_sched: remove tc class reference counting
35e7f7885e1b1b272a73c0de3227fc9a3e95a7e3|||12|||0|||0|||12|||False|||False|||1.0|||INCONSISTENT|||MIPS: Fix printk continuations in cpu-bugs64.c
ca8c7f233fa2c40e2a23f982dc33d947f28ad207|||1|||5|||12|||11|||False|||True|||0.03571428571428571|||CONSISTENT|||ASoC: atmel: tse850: rely on the ssc to register as a cpu dai by itself
706778013bc5ee97970de3a2deee80b007e29c25|||1|||0|||0|||2|||False|||False|||0.5|||INCONSISTENT|||drm/i915: Make GMBUS timeout message DRM_DEBUG_KMS
edd31551148c09608feee6b8756ad148d550ee3b|||3|||0|||0|||5|||False|||True|||0.6|||INCONSISTENT|||IB: Correct MR length field to be 64-bit
0f71d089c912769251c992b8f7dcd508a472fe10|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||tools/power turbostat: update version number
a346fb836c712b43fc7bd925534eb8c23b3b61f0|||1|||1|||0|||4|||False|||False|||0.2|||INCONSISTENT|||i40e: update error message when trying to add invalid filters
822d54b9c2c18271239ad7d928f1e9c702676592|||1|||0|||1|||11|||False|||False|||0.08333333333333333|||CONSISTENT|||netpoll: Drop budget parameter from NAPI polling call hierarchy
b7da53cd6cd13a782bb08e59b4a3358ec800f724|||2|||41|||0|||251|||False|||True|||0.00684931506849315|||CONSISTENT|||qtnfmac_pcie: use single PCIe driver for all platforms
52e9689e4ef070eff1e0f9e6e84a8451b86813b5|||1|||0|||0|||3|||False|||False|||0.3333333333333333|||INCONSISTENT|||i40e: Move error message to debug level
0856655a25476d4431005e39d606e349050066b0|||1|||3|||0|||13|||False|||False|||0.0625|||CONSISTENT|||wcn36xx: Fix dynamic power saving
5e77d61cbc7e766778037127dab69e6410a8fc48|||1|||0|||1|||10|||False|||False|||0.09090909090909091|||NEW|||nvme-rdma: don't override opts->queue_size
d1109aa56c71e19fc117e75bff11384fc7279a3b|||8|||2|||0|||101|||False|||True|||0.07766990291262135|||CONSISTENT|||SUNRPC: Rename TCP receive-specific state variables
bb376673ee32c8aaac27c7599eb556db32869792|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||ata: Only output sg element mapped number in verbose debug
c64546b17bc940643545dd34eac21f51764d633c|||1|||5|||0|||2|||False|||False|||0.14285714285714285|||NEW|||PM / sleep: Measure the time of filesystems syncing
3935e08768ff777da6496521b1fc36f72823672c|||1|||0|||0|||2|||False|||False|||0.5|||INCONSISTENT|||dmaengine: at_xdmac: fix debug string
a9234bfd6cec4420b5bef29d77dce1f9cb0543e2|||1|||21|||0|||15|||False|||True|||0.027777777777777776|||CONSISTENT|||greybus: audio_manager: Split device type into i/p & o/p devices
46295e5e7ae53bf3c508892589b269576cd62bc3|||9|||2|||0|||161|||False|||False|||0.05521472392638037|||CONSISTENT|||ASoC: rt5631: replace codec to component
23bfaa594002f4bba085e0a1ae3c9847b988d816|||1|||26|||0|||1|||False|||False|||0.037037037037037035|||CONSISTENT|||net: phy: improve pause mode reporting in phy_print_status
16d100db245ab34d975e080f39e4cc4ed09b3820|||2|||0|||3|||80|||False|||True|||0.024096385542168676|||CONSISTENT|||MIPS: Move Cause.ExcCode trap codes to mipsregs.h
75a5f3ac5c861e969e2379816709d55f1cb5e9f4|||4|||0|||0|||4|||False|||False|||1.0|||INCONSISTENT|||HID: wacom: fix mistake in printk
5a94df70d3878ae597dd8331ec0add491bdfe851|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||qed: fix spelling mistake "toogle" -> "toggle"
6507f436f92c37a7963bf0d55df7b673d8d6f533|||1|||0|||7|||7|||False|||True|||0.07142857142857142|||CONSISTENT|||skd: Simplify the code for allocating DMA message buffers
872c8ee8f0f47222f7b10da96eea84d0486540a3|||1|||7|||0|||10|||False|||True|||0.058823529411764705|||CONSISTENT|||perf session: Fix loading of compressed data split across adjacent records
525ef5c07f187bf0918fdf3bbc76ad18ce1d1cf9|||17|||29|||0|||24|||False|||False|||0.32075471698113206|||INCONSISTENT|||qed*: Add and modify some prints
cf819eff907ab49205ece97c96baeb909fd36f4d|||1|||0|||12|||249|||False|||True|||0.0038314176245210726|||CONSISTENT|||drm/i915: replace IS_GEN<N> with IS_GEN(..., N)
94877768cfaa99f7b3757f29632faa5945f18872|||1|||33|||0|||7|||False|||True|||0.025|||CONSISTENT|||fm10k: wait for queues to drain if stop_hw() fails once
2b760d88a0fcd85a526a5c1ce4556ceff5723baa|||3|||0|||0|||8|||False|||True|||0.375|||INCONSISTENT|||ALSA: hda - Spell vga_switcheroo consistently
abfd04f738c2625f63e04c8fc7cadb3b7a70d580|||7|||0|||541|||202|||False|||True|||0.009421265141318977|||CONSISTENT|||qed: Revert error handling changes.
d3f03403a8735cebfcc16db4edfbf07c5c7421f5|||1|||1|||0|||1|||False|||False|||0.5|||INCONSISTENT|||nfsd: fix a warning message
2a3ff58a8a519d58ea0d0c1d3802203345140e98|||3|||4|||0|||11|||False|||True|||0.2|||CONSISTENT|||staging: wilc1000: renames au8ssid of connect_resp_info structure
666db4862f2d373bb054b9fdde3d0ee1e7cd18c5|||7|||66|||1|||112|||False|||True|||0.03910614525139665|||CONSISTENT|||qed: Revise load sequence to avoid PCI errors
ff61a97499fd27944c02b9c8035d50d803a7975f|||4|||0|||0|||9|||False|||False|||0.4444444444444444|||INCONSISTENT|||drm/i915: Drop the definite article in front of SAGV
40ddb3f020834f9afb7aab31385994811f4db259|||1|||0|||46|||21|||False|||False|||0.014925373134328358|||CONSISTENT|||RDMA/efa: Use API to get contiguous memory blocks aligned to device supported page size
349aa92e81bd14552d8d2335aff490f306038603|||2|||0|||0|||2|||False|||False|||1.0|||INCONSISTENT|||PM / OPP: fix debug/error messages in dev_pm_opp_of_get_sharing_cpus()
440e80ce02cde7b810e4eb555768c2d77e7a27c8|||4|||0|||0|||5|||False|||False|||0.8|||INCONSISTENT|||drm/amd/display: fix a couple of spelling mistakes
4fdd5368f8c727be45524f4f53af42b19ae689f1|||1|||1|||0|||1|||False|||False|||0.5|||INCONSISTENT|||staging: rtl8188eu: Replace function name in string with __func__
5d9bb5554c1dadb141eda9afc06dea350e277b18|||1|||8|||0|||1|||False|||False|||0.1111111111111111|||INCONSISTENT|||ASoC: rsnd: indicates Channel and Mode for debug
ea50e9d3c44b3830eb25286fda5d9f83a68141cf|||1|||14|||0|||29|||False|||False|||0.023255813953488372|||CONSISTENT|||mfd: tps6105x: Fix possible NULL pointer access
eb004603c857f3e3bfcda437b6c68fd258c54960|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||sctp: Fix spelling mistake: "Atempt" -> "Attempt"
fdde1a82265ba635284c27f3ab65be461487ff00|||4|||1|||0|||8|||False|||False|||0.4444444444444444|||INCONSISTENT|||platform/x86: intel_mid_powerbtn: Join string literals
8f4039fefd94a0ca2c61507975f6d47f9fc9943a|||2|||7|||0|||14|||False|||False|||0.09523809523809523|||NEW|||drm/amdgpu: change gfx8 ib test to use WB
a17beb1a0882a544523dcb5d0da4801272dfd43a|||1|||14|||0|||20|||False|||False|||0.029411764705882353|||NEW|||PCI: Generalize multi-function power dependency device links
3879490f3a9765b254609384cd4a6a3b89574f96|||2|||0|||0|||2|||False|||False|||1.0|||INCONSISTENT|||video: fbdev: fix spelling mistake: "frambuffer" -> "framebuffer"
b9fd14c20871e6189f635e49b32d7789e430b3c8|||1|||1|||0|||2|||False|||False|||0.3333333333333333|||CONSISTENT|||batman-adv: Fix segfault when writing to throughput_override
c2c296c34c98f3a430ba7a38da96a256d28c203f|||2|||0|||0|||3|||False|||False|||0.6666666666666666|||INCONSISTENT|||clk: ti: clkctrl: fix error messages to print out node name properly
65b97a2bec2fc75e9137e8a17954cb66809215bf|||4|||179|||0|||27|||False|||True|||0.019417475728155338|||CONSISTENT|||drm/vmwgfx: Restart command buffers after errors
2bb795f5ba9cd676536858a978b9df06f473af88|||11|||11|||0|||194|||False|||True|||0.05365853658536585|||CONSISTENT|||drm/amdgpu/vg20:Restruct uvd to support multiple uvds
c4aacbb9814d9b2ec5c3017e8bc7b7d71c0224c3|||12|||0|||0|||12|||False|||False|||1.0|||INCONSISTENT|||drivers: staging: rtl*: fix spelling mistake "Orginial" -> "Original"
646708693e91e03cdce82266408590a912a52f6d|||11|||2|||0|||13|||False|||False|||0.7333333333333333|||INCONSISTENT|||staging: iio: isl29018: use regmap to retrieve struct device
cdb42becdd40eeb320af3f21ac9a34e9d7517516|||10|||0|||189|||417|||False|||True|||0.0165016501650165|||CONSISTENT|||scsi: lpfc: Replace io_channels for nvme and fcp with general hdw_queues per cpu
63893ea5304c919656613a47b04e35c6814d9041|||11|||0|||0|||20|||False|||False|||0.55|||INCONSISTENT|||MIPS: BCM63XX: Use pr_* instead of printk
8c68084bff7a852252cf91985fa8111ae4673f91|||1|||0|||7|||1|||False|||False|||0.125|||CONSISTENT|||ext4: remove "nokey" check from ext4_lookup()
ef5032a06a73ca5f40ce6975d956aa478536c411|||3|||4|||0|||5|||False|||False|||0.3333333333333333|||NEW|||drm/i915: Include ring->emit in debugging
afd89636f1846ec2c340de894dac103cd336fcee|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||drm/mediatek: re-phrase DRM_INFO error message
022d00ee0b55e6cd49048acadb9bf76c37e538d8|||1|||0|||8|||79|||False|||True|||0.011494252873563218|||CONSISTENT|||ASoC: lpass-platform: Fix broken pcm data usage
31e07522be566cd039ff7a770550076cc1707a0c|||8|||44|||0|||23|||False|||False|||0.11940298507462686|||NEW|||tools/power turbostat: fix decoding for GLM, DNV, SKX turbo-ratio limits
76267147f233f347dbd8f4f8c05492e5ea0a7dce|||3|||1|||0|||3|||False|||False|||0.75|||INCONSISTENT|||perf llvm: Use strerror_r instead of the thread unsafe strerror one
16bd4321c2425d37031a902cdbf183e2cd099946|||1|||32|||0|||16|||False|||True|||0.020833333333333332|||CONSISTENT|||perf auxtrace: Add timestamp to auxtrace errors
562d9bae08a10335368bf54ea5cc7e4f6185bccc|||11|||54|||0|||276|||False|||True|||0.03333333333333333|||CONSISTENT|||drm/i915: Name structure in dev_priv that contains RPS/RC6 state as "gt_pm"
b300fde8965fdd628341c4b602481ebde8ac9cb7|||13|||0|||162|||32|||False|||True|||0.06701030927835051|||CONSISTENT|||drm/i915: Remove i915_request.global_seqno
54048cf876615285363f6f6c21014bf2462ebe0d|||1|||0|||12|||10|||False|||False|||0.045454545454545456|||CONSISTENT|||powerpc/eeh: Factor out common code eeh_reset_device()
f233dbca6227703eaae2f67d6d9c79819773f16b|||2|||82|||0|||48|||False|||False|||0.015384615384615385|||CONSISTENT|||pinctrl: sunxi: Rework the pin config building code
042cfb5fa6225ed4b04fd1051b3de16f260a9c67|||10|||0|||0|||10|||False|||False|||1.0|||INCONSISTENT|||perf tools: Fix typo "No enough" to "Not enough"
95a0cfe98ca07bb17dcdc285097a742a975456eb|||1|||0|||30|||6|||False|||False|||0.027777777777777776|||INCONSISTENT|||drm/tinydrm: Drop driver registered message
