hash,log_cnt,add,del,mod,other_changes,other_ext,ratio,isConsistent,message
6e1cdedcf0362fed3aedfe051d46bd7ee2a85fe1,1,0,0,2,FALSE,FALSE,0.5,CONSISTENT,net: sonic: return NETDEV_TX_OK if failed to map buffer
4fad494321351f0ac412945c6a464109ad96734a,1,0,5,31,FALSE,FALSE,0.02777777778,CONSISTENT,powerpc/powernv: Simplify pnv_eeh_reset()
de9a2165a576ca262d8cb68d8c9c016b8ab3678f,2,0,1,3,FALSE,FALSE,0.5,INCONSISTENT,net: stmmac: replace hardcoded function name by __func__
0355b59fbb523c86f020ba2e970cbdd420060dfe,3,0,52,126,FALSE,FALSE,0.01685393258,CONSISTENT,mlxsw: spectrum: Use join / leave functions for vFID operations
daf9713c5ef8c3ffb0bdf7de11b53b2b2756c4f1,1,5,0,14,FALSE,TRUE,0.05263157895,CONSISTENT,mmc: mmci: expand startbiterr to irqmask and error check
2d6054b968d4dc5a739f96cb60f7e7b410a0e2fb,2,1,0,7,FALSE,FALSE,0.25,CONSISTENT,PCI: designware-plat: Add local struct device pointers
7a6396d9ce81564b09d91586b29fdd02e6814c28,15,3,0,22,FALSE,FALSE,0.6,CONSISTENT,greybus: gpio: use bundle device for error messages
d5d284b829a6eb7127df24d1bd3896a698981e62,1,232,73,308,FALSE,TRUE,0.00163132137,CONSISTENT,{net
d9e4084f6c9746e51a78a4d7ebf4983023289b32,1,12,0,12,FALSE,TRUE,0.04166666667,CONSISTENT,svcrdma: Generalize svc_rdma_xdr_decode_req()
c163f90cc8620716b08ac7987c4c4ebf16444fd5,3,2,0,70,FALSE,TRUE,0.04166666667,INCONSISTENT,ACPI/ACPICA: Trivial: fix spelling mistakes and fix whitespace formatting
bf00bd3458041c4643a13d80fb349d29cb66eb63,1,0,12,31,FALSE,TRUE,0.02325581395,CONSISTENT,mm
70246286e94c335b5bea0cbc68a17a96dd620281,1,15,1,95,FALSE,TRUE,0.009009009009,CONSISTENT,block: get rid of bio_rw and READA
b6bc41645547f4e1a1bd882db7fa2b8596197d88,1,19,0,13,FALSE,FALSE,0.03125,CONSISTENT,watchdog: of_xilinx_wdt: Add support for reading freq via CCF
fedc00455ccc1f928066528da87b0c7b143de647,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,Btrfs: fix typo in log message when starting a balance
91d14251bb3bf01d7a6e8abe898dc0f1889ebf22,1,3,34,237,FALSE,TRUE,0.003649635036,CONSISTENT,drm/i915: Small display interrupt handlers tidy
18594e9bc4a27e72d7961a7afe4250a502d1538d,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,init: use pr_cont() when displaying rotator during ramdisk loading.
ef3a61406618291c46da168ff91acaa28d85944c,6,0,0,6,FALSE,FALSE,1,INCONSISTENT,RISC-V: Silence some module warnings on 32-bit
5a3e7c02d84fd31e6a2b1b242612363b6131a09e,1,76,0,9,FALSE,TRUE,0.01176470588,CONSISTENT,MIPS: smp-cps: Support MIPSr6 Virtual Processors
409a51e0a4a5f908763191fae2c29008632eb712,1,2,0,3,FALSE,FALSE,0.2,CONSISTENT,iio: gyro: mpu3050: fix chip ID reading
a754fe2b76d1d6bce7069657bba975034f3ad961,1,1,0,13,FALSE,TRUE,0.07142857143,CONSISTENT,x86/irq/32: Rename hard/softirq_stack to hard/softirq_stack_ptr
032ca4a76fc3cc81801903aa2532f1e6bae94ca2,1,0,0,4,FALSE,FALSE,0.25,INCONSISTENT,ASoC: atmel-pdmic: Fix typos in comments and error messages
805446c8347c9e743912cb7acf795683d9af7972,1,172,0,42,FALSE,TRUE,0.004672897196,CONSISTENT,drm/i915: Introduce concept of a sub-platform
3caee094d160b0ef92988099105e9a173a3805b0,1,0,9,16,FALSE,FALSE,0.04,CONSISTENT,perf disassemble: Simplify logic for picking the filename to disassemble
d23eee88b56921a0bccd3b2355fc6feb4b5d343b,1,113,0,21,FALSE,FALSE,0.007462686567,CONSISTENT,via-cuda: Add support for Egret system controller
4bb6669147d9037447baeb633deca8a64e1a55dd,2,2,0,2,FALSE,FALSE,0.5,INCONSISTENT,PCI/MSI: Use dev_printk() when possible
b6c5734db07079c9410147b32407f2366d584e6c,1,13,0,13,FALSE,TRUE,0.03846153846,CONSISTENT,sctp: fix the handling of ICMP Frag Needed for too small MTUs
bae781b259269590109e8a4a8227331362b88212,1,10,0,69,FALSE,TRUE,0.01265822785,CONSISTENT,drm: Nuke modifier[1-3]
035859a5117bc609132c3586b6c6bf4aba72425c,1,53,0,34,FALSE,TRUE,0.01149425287,CONSISTENT,wil6210: add support for abort scan
41e05324fde983b1342f86239868f1959f6032a5,3,0,0,3,FALSE,FALSE,1,INCONSISTENT,crypto: mediatek - fix format string for 64-bit builds
9adebac37e7d26c5cd73776a0279574afe3f410b,2,29,0,7,FALSE,TRUE,0.05555555556,CONSISTENT,qede: Handle infinite driver spinning for Tx timestamp.
a8f6cb7bb300c246ef97c06ad13a7f0ceaea5c65,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,drm/nouveau/mxm: warn more loudly on unsupported DCB version
184debdbd80bd9d47eb68304417adb6580ff09e4,2,155,87,343,FALSE,TRUE,0.003418803419,CONSISTENT,drm/amd/display: refactor dcn10 hw_sequencer to new reg access style
80bfd0431f7dc133f4edbc0b864f800c4ed7a3f4,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,ASoC: wm8524: Don't use dev_err to show supported sample rate
55a07d62db0feda2e37f6962a1b2799e2a8b42ba,1,156,0,28,FALSE,FALSE,0.005434782609,CONSISTENT,HID: sony: Calibrate DS4 motion sensors
786842b62f81f20d14894925e8c225328ee8144b,1,0,3,1,FALSE,FALSE,0.25,CONSISTENT,powerpc/powernv: panic() on OPAL < V3
1f50ad2c86cdecc223e4098adfc5aa3a4e8d7e49,2,32,0,14,FALSE,FALSE,0.04347826087,CONSISTENT,i2c: tegra: Add runtime power-management support
7579e22f38ffe0acf0c4daea0932847023450ac7,2,66,0,16,FALSE,FALSE,0.0243902439,CONSISTENT,drm/nouveau/secboot: base support for PMU falcon
eba6dd691743a9d7a57735f36bf6946fc58878ec,3,0,0,8,FALSE,TRUE,0.375,CONSISTENT,fs
e4d9f2ee4ef53d4637308921602e5406d5540e0d,3,9,0,14,FALSE,FALSE,0.1304347826,CONSISTENT,clocksource/drivers/sun5i: Convert init function to return error
ca98317b89428e6ac17be0938b467ed78654dd56,2,0,0,2,FALSE,FALSE,1,INCONSISTENT,drm/i915: Specify which engines to reset following semaphore/event lockups
7426b1a51803ba2d368177363a134b98b0a8d1c0,1,0,49,126,FALSE,TRUE,0.005714285714,CONSISTENT,netvsc: optimize receive completions
abfd04f738c2625f63e04c8fc7cadb3b7a70d580,1,0,541,202,FALSE,TRUE,0.00134589502,CONSISTENT,qed: Revert error handling changes.
a160a465297362c515db28848b79eb876ceab9c0,4,42,0,45,FALSE,FALSE,0.04597701149,CONSISTENT,thermal/drivers/hisi: Prepare to add support for other hisi platforms
d43af50566b43fb4abce42789ba999a7e9dc45bb,1,3,74,81,TRUE,TRUE,0.006329113924,CONSISTENT,mt7601u: use linux/bitfield.h
c8e21b3b576b78fe1b07522aea046af2634a24e8,1,12,0,104,FALSE,TRUE,0.008620689655,CONSISTENT,net/mlx5: EQ
9154301a47b33bdc273d8254c407792524367558,1,38,0,28,FALSE,TRUE,0.01515151515,CONSISTENT,HID: hid-input: allow input_configured callback return errors
75dd211e773afcbc264677b0749d1cf7d937ab2d,1,0,2,8,FALSE,FALSE,0.1,CONSISTENT,USB: serial: mos7720: fix parport use-after-free on probe errors
6d81417da8720b393f670de9cce03a3642ea9a30,1,0,0,2,FALSE,TRUE,0.5,CONSISTENT,PCI: Widen portdrv service type from 4 bits to 8 bits
ae0122b6793d51f04b3841f900c8aa5aeee40ee3,2,0,21,93,FALSE,FALSE,0.01754385965,CONSISTENT,rtlwifi: rtl_pci: Fix formatting problems in pci.c
f07a2d32b521a54635c8efeb0a3180b0afcf780a,1,1,2,42,FALSE,TRUE,0.02222222222,CONSISTENT,perf thread: Introduce thread__find_map()
e5eed351fd5eb73eecc1407cf00309e868379253,3,0,0,3,FALSE,FALSE,1,INCONSISTENT,init/initramfs.c: provide more details in error messages
61b674710cd9afa2a8b17bdd1ac80670c9b79f1d,1,14,0,5,FALSE,FALSE,0.05263157895,CONSISTENT,ovl: do not cleanup directory and whiteout index entries
3c56b2cccbd1d66ab394ca73f4de48d8c98d923d,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,media: vsp1: drm: Fix minor grammar error
9f0e89359775ee21fe1ea732e34edb52aef5addf,1,8,0,2,FALSE,FALSE,0.1,CONSISTENT,PCI: Match Root Port's MPS to endpoint's MPSS as necessary
4d7def2a12386dbf56443016114c187df50e3442,4,138,0,147,FALSE,TRUE,0.01403508772,NEW,qeth: add layer 2 RX/TX checksum offloading
44306f15f0575bff67a923c28aff6e7b2d33021f,1,36,0,25,FALSE,TRUE,0.01639344262,CONSISTENT,IB/hfi1: Reduce kernel context pio buffer allocation
9b181166f17534a82b4b628b13e524a893715dfc,1,0,15,7,FALSE,FALSE,0.04545454545,CONSISTENT,USB: legousbtower: refactor endpoint retrieval
726b85487067d7f5b23495bc33c484b8517c4074,18,2127,0,987,FALSE,TRUE,0.005780346821,CONSISTENT,qla2xxx: Add framework for async fabric discovery
23f75d7dfa92132e08e31640e0f641dcdea781b9,1,264,0,20,FALSE,FALSE,0.003521126761,CONSISTENT,pinctrl: axp209: add pinctrl features
82715ac71e6b94a2c2136e31f3a8e6748e33aa8c,1,3,0,5,FALSE,FALSE,0.125,CONSISTENT,iwlwifi: mvm: fix regulatory domain update when the firmware starts
ffd7ce3cd9c294f1ff49ec02cdbd1bc7cb913db6,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,"be2net: fix spelling mistake ""seqence"" -> ""sequence"""
822703354774ec935169cbbc8d503236bcb54fda,2,0,1,12,FALSE,TRUE,0.1538461538,CONSISTENT,"gpio: fix ""gpio-line-names"" property retrieval"
c448427b96ed1a71700728a67323e3e5c76563d2,1,0,3,36,FALSE,FALSE,0.02564102564,CONSISTENT,be2iscsi: Cleanup processing of BMBX completion
4b01abdb32fc36abe877503bfbd33019159fad71,2,5,0,4,FALSE,FALSE,0.2222222222,INCONSISTENT,alpha: fix formating of stack content
a9f87f6452543505108d7d9b36d948534ea28b0b,1,9,0,62,FALSE,TRUE,0.01408450704,CONSISTENT,drm/amdgpu: use a 64bit interval tree for VM management v2
e359b6a863e19f2eb5519b31658b4a9cc8812a05,4,0,34,126,FALSE,TRUE,0.025,CONSISTENT,staging: sm750fb: merge lynx_share into sm750_dev
079fa32ba53a205a745e75b045361beeffdfeaba,1,21,0,37,FALSE,FALSE,0.01724137931,CONSISTENT,greybus: loopback: register a struct device.
99a9f452093e40f82e51a2f49d95ee3c04ad298b,4,0,2,28,FALSE,FALSE,0.1333333333,CONSISTENT,ASoC: cs42xx8: replace codec to component
383b0e5b6ebb087bde22fbb5fcd9d567c5dbdb92,5,110,0,39,FALSE,TRUE,0.03355704698,CONSISTENT,media: au0828: fix enable and disable source audio and video inconsistencies
7ca85295d8cc280ea79cf6250c47363b7fd92f92,140,0,97,155,FALSE,TRUE,0.5555555556,INCONSISTENT,gpu: drm: amd/radeon: Convert printk(KERN_<LEVEL> to pr_<level>
fdd5faaa08f891153ac4fd8cedace6d95bed0968,2,0,7,17,FALSE,TRUE,0.08333333333,CONSISTENT,drm/amdgpu: cleanup vm_size handling
9b5fed0daa2a9ea3355ef06bb9e87ce800e71df6,1,0,1,3,FALSE,FALSE,0.25,CONSISTENT,"drm/i915/glk: Fix DSI ""*ERROR* ULPS is still active"" messages"
b91530f0a39edd82aa1b286bd921d052eb747f31,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,ASoC: core: Fix return code shown on error for hw_params
b01dd025ca63a9dda9908f0c487b4ef5e724ad29,2,0,0,2,FALSE,FALSE,1,INCONSISTENT,amdgpu: Use dev_err() over vanilla printk() in vm_decode_fault()
0ff6c131c8424ea94092f30b61d9205ab606b99a,2,0,2,4,FALSE,FALSE,0.3333333333,INCONSISTENT,media: i2c: adv748x: Restore full DT paths in kernel messages
6b175685b4a12ab0aa048078bd7ca1fdb20ca766,2,0,24,15,FALSE,TRUE,0.05128205128,CONSISTENT,crypto: caam/qi - don't allocate an extra platform device
9f647a6de9926f4844feb8c5e21c78d4e61c55ab,4,0,0,4,FALSE,FALSE,1,INCONSISTENT,net: fec: fix spelling mistakes and add missing newline
4d5ded751e8651707d5b6b59bcd45576c1b04bff,4,0,6,7,FALSE,FALSE,0.3076923077,INCONSISTENT,[media] hdpvr: don't break long lines
3ca43b6053c9a5dbbffb02aa010c1ccf8eb460a8,1,3,2,8,FALSE,TRUE,0.07692307692,CONSISTENT,perf tools: Remove trim() implementation
78383ac951816a64657ca3e17868ad8c7c1b9393,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,rtl8xxxu: Reduce console noise when removing the kernel module
4f5ef6eec475cbcef92dd905db195b551fba867d,3,0,6,5,FALSE,FALSE,0.2727272727,INCONSISTENT,rtc: pm8xxx: Switch to use %ptR
ed31ee7cf1fea2463d9600ac91ed74691b88131f,1,6,0,41,FALSE,FALSE,0.02127659574,CONSISTENT,phy: ti: usb2: Fix logic on -EPROBE_DEFER
34c998b4ebf6c48154c76ea9bc9bffabd91a8af2,1,0,12,50,FALSE,TRUE,0.01612903226,CONSISTENT,drm/i915: Rearrange GGTT probing to avoid needing a vfunc
707b61bba8b16adb6a2cbc72b71a75e09cb0f81a,2,139,0,58,TRUE,TRUE,0.01015228426,CONSISTENT,Input: cyttsp - switch to using device properties
a44f59d60365a7236601911b529566f1428227d4,17,0,12,28,FALSE,FALSE,0.425,INCONSISTENT,rtlwifi: rtl8192ee: Remove all instances of DBG_EMERG
0e37a23ebdadc0e34176b816770da6f4ac64043e,6,0,10,10,FALSE,FALSE,0.3,INCONSISTENT,m68k/mac: More printk modernization
9aea417afa6bf52f15a5b194944b6a646d61af04,1,0,0,4,FALSE,FALSE,0.25,CONSISTENT,clocksource/drivers/timer-of: Don't request the resource by name
81fd43132684605b21600fa5e27f23034e18dfd3,4,40,0,104,FALSE,TRUE,0.02777777778,CONSISTENT,Input: iforce - move transport data into transport modules
4e2f9f1b1ff68e86871594f7321c851c4a147ea4,1,0,5,25,FALSE,FALSE,0.03333333333,CONSISTENT,arcnet: arc-rimi: Use arcnet_<I/O> routines
d96b9c9398fcddca7f2386cff44a6788edfe7db1,1,15,0,4,FALSE,FALSE,0.05263157895,CONSISTENT,svcrpc: autoload rdma module
5f373b1585234bb15c7377076d01af2aed62d0a2,1,12,0,27,FALSE,FALSE,0.02564102564,CONSISTENT,net: hns3: Fix speed/duplex information loss problem when executing ethtool ethx cmd of VF
f074f7b103a915edb1edf833f96a902adeb374cf,1,9,0,4,FALSE,FALSE,0.07692307692,CONSISTENT,crypto: tcrypt - avoid mapping from module image addresses
385386cff4c6f047907655e05791d88198c4c523,1,0,1,19,FALSE,TRUE,0.05,CONSISTENT,mm: vmstat: move slab statistics from zone to node counters
6e49b304e379f93c8aa7ebb164628aec1209f371,25,0,2,33,FALSE,FALSE,0.7142857143,INCONSISTENT,"PCI: pciehp: Clean up dmesg ""Slot(%s)"" messages"
3fb69640fed1dd4d8f5b81b2ee7ccaf82e369bf5,1,2,0,10,FALSE,FALSE,0.08333333333,CONSISTENT,arm64: Handle TRAP_TRACE for user mode as well
660c5a6cd58458d0d12bba940919a51ec497308d,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,"Input: tegra-kbc - fix spelling mistake: ""porperly"" -> ""properly"""
cac513f1a9f7ace21d27665435f8fe7e39050396,1,0,8,145,FALSE,FALSE,0.006535947712,CONSISTENT,auxdisplay: ht16k33: rework input device initialization
d07f14be4d11cf323977672342fb0fc6017052f6,1,28,0,16,FALSE,TRUE,0.02272727273,CONSISTENT,drm/amd/amdgpu: expose fragment size as module parameter (v2)
15fecf89e46a962ccda583d919e25d9da7bf0723,1,471,0,309,TRUE,TRUE,0.001282051282,CONSISTENT,srcu: Abstract multi-tail callback list handling
e6c44368761c069b3749c6a5591fe1aa6042f648,2,13,0,11,FALSE,FALSE,0.08333333333,CONSISTENT,Input: sa1111ps2 - use sa1111_get_irq() to obtain IRQ resources
e1b43407c034650c11bc597bef319f03b8262b6c,1,75,0,72,FALSE,TRUE,0.006802721088,CONSISTENT,wil6210: refactor disconnect flow
f058aa3faba60cf61b573bd519366c809b6f2727,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,mfd: pcf50633: Fix spelling mistake: 'Falied' -> 'Failed'
e618d306ded38dc9d37c04dc37e24bf9d62e9c7b,1,7,1,26,FALSE,TRUE,0.02941176471,CONSISTENT,drm/amd/amdgpu: store fragment_size in vm_manager
97f2645f358b411ba2afb22e5966753f0ad92916,1,0,0,135,FALSE,TRUE,0.007407407407,CONSISTENT,tree-wide: replace config_enabled() with IS_ENABLED()
7dfec5075f23cdf114f530979bdf3c8dc232ea22,1,0,2,8,FALSE,FALSE,0.1,CONSISTENT,ALSA: rme9652: Improve eight size determinations
577f5f974c874228573451b9a521df7962f8b7de,1,0,7,3,FALSE,FALSE,0.1,CONSISTENT,greybus: core: re-use gb_module_find() in gb_remove_module()
9b08aaa3199a4dffca73c7cdec813b483b5b2d3b,1,25,0,18,FALSE,FALSE,0.02325581395,CONSISTENT,ARM: XEN: Move xen_early_init() before efi_init()
fea0cf842c7aa08950063264ab1cfbce4ba38c1b,1,37,0,32,FALSE,TRUE,0.01449275362,CONSISTENT,perf callchain: Refactor inline_list to operate on symbols
9b1ba7b28e70a1f4066cfa3bebea24953f36feef,1,11,0,6,FALSE,FALSE,0.05882352941,CONSISTENT,wil6210: hold wil->mutex while managing vrings
71c23a821c6bcacba71a094efe49ee689605906b,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,can: dev: increase bus-off message severity
b8b6069cf2087545fe53ec920e8353133e9a70bf,95,0,37,152,FALSE,TRUE,0.5026455026,INCONSISTENT,ssb: Remove home-grown printk wrappers
2e6c6a8657e8709ce363a62238e792918dd158b3,1,0,0,3,FALSE,FALSE,0.3333333333,INCONSISTENT,iommu/amd: Print reason for iommu_map_page failure in map_sg
8d5732f4be9411ddf9e6dc6b4d761f3b06999d94,1,1,0,2,FALSE,FALSE,0.3333333333,CONSISTENT,greybus: pwm: use the bundle struct device instead of the connector
9db67581b91d9e9e05c35570ac3f93872e6c84ca,1,15,0,10,FALSE,TRUE,0.04,CONSISTENT,keys-encrypted: add nvdimm key format type to encrypted keys
264041e3796133003f010303629a249f9caa3275,1,0,1,13,FALSE,FALSE,0.07142857143,CONSISTENT,of/irq: optimize device node matching loop in of_irq_init()
19afd10410957b1c808c2c49a88e6dd8b23aa894,1,6,0,6,FALSE,TRUE,0.08333333333,CONSISTENT,perf stat: Reduce min --interval-print to 10ms
1dea432a671aa87068c28194a6a602a6f358f749,3,0,0,124,FALSE,FALSE,0.02419354839,CONSISTENT,thermal: cpu_cooling: Name cpufreq cooling devices as cpufreq_cdev
547633def7f5eb6deebf83400f61341b31eb7018,1,0,5,3,FALSE,FALSE,0.125,INCONSISTENT,[media] radio: don't break long lines
e5c812e84f0dece3400d5caf42522287e6ef139f,1,25,0,40,FALSE,FALSE,0.01538461538,CONSISTENT,ALSA: line6: use dynamic buffers
f2dd0afeea0ed0e740c4b066c76a556a8b870e58,1,10,0,9,FALSE,FALSE,0.05263157895,CONSISTENT,powerpc/powernv: replace the hard coded boundary with gate
c29536e85b5f7cf42b2e761f7ff35bc97de7cf95,2,0,22,4,FALSE,FALSE,0.07692307692,CONSISTENT,mmc: core: Make runtime resume default behavior for MMC/SD
2ff0167151f50f38c103c2e8e08e542cd8727441,3,5,0,20,FALSE,TRUE,0.12,CONSISTENT,scsi: qla2xxx: Correction and improvement to fwdt processing
520d3f01ea5322edeedff4bb25a0aff07ad72d43,1,0,4,3,FALSE,FALSE,0.1428571429,CONSISTENT,perf annotate stdio2: Print more descriptive event information header
722fc31663d506d668e6a3bea4e9dca8ab957d3a,21,5,0,25,FALSE,FALSE,0.7,INCONSISTENT,staging: iio: isl29028: use regmap to retrieve struct device
078d71995703c8d0f55bba181a7497fd684704a4,1,1,0,1,FALSE,FALSE,0.5,INCONSISTENT,scsi: qedf: Change MSI-X load error message
de778275c295825e6638f3f74103f40642d45caa,2,0,0,29,FALSE,FALSE,0.06896551724,CONSISTENT,x86/microcode/intel: Rename mc_intel variable to mc
4bf8ae8356c982847ef5bd5f613b87311f9024ec,6,0,6,46,FALSE,FALSE,0.1153846154,CONSISTENT,ASoC: wm8523: replace codec to component
a4ab1ade75a3ae1d252efb2d38865a677d503e8f,15,0,117,569,FALSE,FALSE,0.02186588921,CONSISTENT,staging: wilc1000: replace drvHandler and hWFIDrv with hif_drv
96685a55a82c383cbba7ef1d4a636acf708cf17f,1,0,0,2,FALSE,FALSE,0.5,CONSISTENT,x86/cpu/AMD: Extend X86_FEATURE_TOPOEXT workaround to newer models
802c41adcf3be63f351c302c9665865d705cada9,2,1,4,37,FALSE,TRUE,0.04761904762,CONSISTENT,ipvs: drop inverse argument to conn_{in
9abcfaaa7c77e5884322b710dbf6c25905ce3376,7,1,0,9,FALSE,FALSE,0.7,INCONSISTENT,ipmi:dmi: Use pr_fmt in the IPMI DMI code
07c81ac2adccbdfe8cc48fe4ad347cd37520c504,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,selinux: Cleanup printk logging in avc
4fa8bc949de11c99ee2433c602d43f87c452f4f2,1,0,0,31,FALSE,TRUE,0.03225806452,CONSISTENT,kbuild: rename *-asn1.[ch] to *.asn1.[ch]
68e7c15ceb8d43dff8a91b6be40beac471a0c48d,1,0,22,15,FALSE,FALSE,0.02702702703,CONSISTENT,PCI: qcom: Use regulator bulk api for apq8064 supplies
0c49ad4155122ae7684cc744bc5a181ba28518b5,3,1,0,3,FALSE,FALSE,0.75,INCONSISTENT,tools/testing/selftests/sigaltstack/sas.c: improve output of sigaltstack testcase
6031e73a5b3f85ec45cac08ef90995b2d3f941c7,1,33,0,52,FALSE,TRUE,0.01176470588,CONSISTENT,xfs: use rhashtable to track buffer cache
93a00d4d613fb6363c618c941b0283c2df6bd64e,1,0,8,4,FALSE,FALSE,0.08333333333,CONSISTENT,r8169: switch to device-managed functions in probe (part 2)
ccc8708790273811db24676223b040710793cba7,1,47,0,9,FALSE,TRUE,0.01785714286,CONSISTENT,IB/mlx5: Allow creation of a multi-packet RQ
85f9feb64bd5cfd6412258be15f90b517b4b40fc,2,103,0,242,FALSE,TRUE,0.005797101449,CONSISTENT,amd-xgbe: Convert to using the new link mode settings
da2ef6663b24d65290cd22a69fdcd3f48106ffbb,3,0,0,3,FALSE,FALSE,1,INCONSISTENT,xtensa: Convert to using %pOFn instead of device_node.name
0e1af73ddeb9747fd1aa8b0c6040b8b3709ae9bb,5,0,1,521,FALSE,TRUE,0.009578544061,CONSISTENT,staging/wilc1000: use proper naming for global symbols
399d62acc2ac5aa091c55810ae5190294b60e92f,1,0,0,2,FALSE,FALSE,0.5,INCONSISTENT,i2c: print more info when of_i2c_notify fails
6e4ad1b413604b9130bdbe532aafdbd47ff5318e,1,0,5,4,FALSE,FALSE,0.1111111111,CONSISTENT,MIPS: pic32mzda: fix getting timer clock rate.
1929c433854c7673fd2d983ef8cf15cf13306d5c,1,0,33,35,FALSE,TRUE,0.01470588235,CONSISTENT,staging/lustre/llite: remove some cl wrappers
5e1bd15a3767b2962595698e849ab59936ce6c33,1,60,0,65,FALSE,FALSE,0.008,CONSISTENT,can: m_can: Updated register defines to newest version
b1b9e0d3d98ebb1a228d9994b4c9dbac7215e2b9,1,0,6,4,FALSE,FALSE,0.1,CONSISTENT,ASoC: mt8173-max98090: remove the call to snd_soc_jack_add_pins.
60133867f1f111aaf3a8c00375b8026142a9a591,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,"net: wan: slic_ds26522: fix spelling mistake: ""configurated"" -> ""configured"""
38c2c7917adc8fb4ed9114b92923af9abe091af5,1,30,0,7,FALSE,TRUE,0.02702702703,CONSISTENT,drm/v3d: Fix and extend MMU error handling.
1170532bb49f9468aedabdc1d5a560e2521a2bcc,82,0,32,118,FALSE,TRUE,0.5466666667,INCONSISTENT,mm: convert printk(KERN_<LEVEL> to pr_<level>
ecc124b0355cb8de070f97e04a919200925598d5,4,0,106,195,FALSE,TRUE,0.01328903654,NEW,drm/amd/pp: Delete the wrapper layer of smu_allocate/free_memory
0cd782b0bea1917a522efaedf79429fd7f6621b9,15,8,0,17,FALSE,FALSE,0.6,INCONSISTENT,USB: serial: keyspan: fix debug and error messages
df610d678893c85b82d3a68eea0d87dd4e03e615,1,2,0,3,FALSE,FALSE,0.2,INCONSISTENT,x86/apic: Prevent pointless warning messages
2ee27796f298b710992a677a7e4d35c8c588b17e,2,0,0,2,FALSE,FALSE,1,INCONSISTENT,"x86/cpu/intel: Lower the ""ENERGY_PERF_BIAS: Set to normal"" message's log priority"
47091af91e7e872748a17158f1e99833962428b4,1,0,51,24,FALSE,FALSE,0.01333333333,CONSISTENT,greybus: interface: drop the control bundle
6beb1388a0b5730337360818d9385808e50aa870,41,0,32,58,FALSE,FALSE,0.4555555556,INCONSISTENT,[media] cx18: don't break long lines
7b25b9cb0dad8395b5cf5a02196d0e88ccda67d5,1,0,7,34,FALSE,TRUE,0.0243902439,CONSISTENT,x86/xen/time: Initialize pv xen time in init_hypervisor_platform()
e39bb786816453788836c367caefd72eceea380c,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,mtd: rawnand: atmel: Fix spelling mistake in error message
e889dfca12ce95cdeaa50f66d1f33ad8fed4ca58,1,47,11,22,FALSE,TRUE,0.0125,CONSISTENT,MIPS: generic: Abstract FDT fixup application
44cae7d5a1b4a4e4db24eae478a9cfba0ea2b9d2,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,PM / Domains: Fix a warning message
b70183db83552cf63cac51406aaf76a2cf5fca73,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,asix: silence log message from oversize packet
6dfb867cea9e93ae9220f0b2e702b0440e4c8b4b,2,0,0,2,FALSE,FALSE,1,INCONSISTENT,tools: hv: remove repeated HV_FCOPY string
a28ce422a6d926c11d7e72a83ccaa4f9b06077ea,2,11,0,7,FALSE,TRUE,0.1111111111,CONSISTENT,habanalabs: disable CPU access on timeouts
94086f5be3f15fc8231e65975e4413c0df3e0203,1,0,130,8,FALSE,TRUE,0.007246376812,CONSISTENT,scsi: smartpqi: remove qdepth calculations for logical volumes
61013828f6673fffc6ead0a62d52674ffc1b34dc,4,0,0,5,FALSE,FALSE,0.8,INCONSISTENT,IB/rxe: Use __func__ to print function's name
ef548c551e72dbbdcc6d9ed7c7b3b01083fea8e2,1,33,0,9,FALSE,FALSE,0.02380952381,CONSISTENT,"dm flakey: introduce ""error_writes"" feature"
cb32389cb9b36e4a40ecca5c10e5a80af2e97b07,1,0,9,8,FALSE,FALSE,0.05882352941,CONSISTENT,gpio: 104-idio-16: Use devm_request_region
f31c1ba6687ea00a4149d6557820e02470e1dcb8,1,0,0,2,FALSE,FALSE,0.5,INCONSISTENT,net: hns3: fix for pause configuration lost during reset
9b2502b6ebc632ff49743b3639ea12d4f08808a5,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,drm/i2c: tda998x: fix spelling mistake
a6cdeefeca47b834109bb13941c699be92c4ff97,3,25,0,11,FALSE,FALSE,0.08333333333,CONSISTENT,hwmon: (max6650) Add devicetree support
cfc654209e27ecaa36f550a0934f3c78f9c9179f,10,0,8,47,FALSE,FALSE,0.1818181818,CONSISTENT,perf header: Use struct feat_fd for print
